analysis_level,prompt_variant,evaluation_scope,target_family,ensemble_name,valid_prediction_n,reference_positive_n,reference_negative_n,predicted_positive_n,accuracy,recall,precision,f1,specificity,auroc,auroc_flag,tn,fp,fn,tp,threshold,expected_n,prediction_coverage,document,target_labeler
ensemble_labeler,direct_target_only,old_gold_test_only,old_gold,equal_weight_models,2,0,2,0,1.0,0.0,0.0,0.0,1.0,,single_reference_class,2,0,0,0,0.5,2,1.0,,unassigned_human_labeler
ensemble_labeler,direct_target_only,old_gold_test_only__drop_kyle_only,old_gold,equal_weight_models,53,39,14,12,0.4528301886792453,0.28205128205128205,0.9166666666666666,0.43137254901960786,0.9285714285714286,0.6520146520146521,,13,1,28,11,0.5,53,1.0,,anmol
ensemble_labeler,direct_target_only,old_gold_test_only__drop_kyle_only,old_gold,equal_weight_models,13,10,3,1,0.3076923076923077,0.1,1.0,0.18181818181818182,1.0,0.7,,3,0,9,1,0.5,13,1.0,,prerana
ensemble_labeler,direct_target_only,old_gold_test_only__drop_kyle_only,old_gold,equal_weight_models,2,0,2,0,1.0,0.0,0.0,0.0,1.0,,single_reference_class,2,0,0,0,0.5,2,1.0,,unassigned_human_labeler
ensemble_labeler,direct_target_only,pooled_coder_labels,pooled_coder_decisions,equal_weight_models,53,39,14,12,0.4528301886792453,0.28205128205128205,0.9166666666666666,0.43137254901960786,0.9285714285714286,0.6520146520146521,,13,1,28,11,0.5,53,1.0,,anmol
ensemble_labeler,direct_target_only,pooled_coder_labels,pooled_coder_decisions,equal_weight_models,51,46,5,8,0.2549019607843137,0.17391304347826086,1.0,0.2962962962962963,1.0,0.6434782608695652,,5,0,38,8,0.5,51,1.0,,kyle
ensemble_labeler,direct_target_only,pooled_coder_labels,pooled_coder_decisions,equal_weight_models,18,5,13,3,0.8888888888888888,0.6,1.0,0.75,1.0,0.8461538461538461,,13,0,2,3,0.5,18,1.0,,prerana
ensemble_labeler,direct_target_only,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,equal_weight_models,53,39,14,12,0.4528301886792453,0.28205128205128205,0.9166666666666666,0.43137254901960786,0.9285714285714286,0.6520146520146521,,13,1,28,11,0.5,53,1.0,,anmol
ensemble_labeler,direct_target_only,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,equal_weight_models,43,41,2,8,0.23255813953488372,0.1951219512195122,1.0,0.32653061224489793,1.0,0.6097560975609756,,2,0,33,8,0.5,43,1.0,,kyle
ensemble_labeler,direct_target_only,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,equal_weight_models,18,5,13,3,0.8888888888888888,0.6,1.0,0.75,1.0,0.8461538461538461,,13,0,2,3,0.5,18,1.0,,prerana
ensemble_document_labeler,codebook_no_examples_no_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,equal_weight_models,6,2,4,0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,,4,0,2,0,0.5,6,1.0,EPA,anmol
ensemble_document_labeler,codebook_no_examples_no_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,equal_weight_models,4,2,2,0,0.5,0.0,0.0,0.0,1.0,0.125,,2,0,2,0,0.5,4,1.0,EPA,kyle
ensemble_document_labeler,codebook_no_examples_no_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,equal_weight_models,12,1,11,0,0.9166666666666666,0.0,0.0,0.0,1.0,0.18181818181818177,,11,0,1,0,0.5,12,1.0,EPA,prerana
ensemble_document_labeler,codebook_no_examples_no_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,equal_weight_models,27,21,6,8,0.4444444444444444,0.3333333333333333,0.875,0.4827586206896552,0.8333333333333334,0.4365079365079365,,5,1,14,7,0.5,28,0.9642857142857143,ERP Report,anmol
