valid_prediction_n,reference_positive_n,reference_negative_n,predicted_positive_n,accuracy,recall,precision,f1,specificity,auroc,auroc_flag,tn,fp,fn,tp,threshold,distance_from_0_5,provider,run_name,requested_model,prompt_variant,evaluation_scope,target_family
76,54,22,6,0.34210526315789475,0.09259259259259259,0.8333333333333334,0.16666666666666666,0.9545454545454546,0.6064814814814814,,21,1,49,5,0.81,0.31000000000000005,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,6,0.34210526315789475,0.09259259259259259,0.8333333333333334,0.16666666666666666,0.9545454545454546,0.6064814814814814,,21,1,49,5,0.82,0.31999999999999995,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,4,0.34210526315789475,0.07407407407407407,1.0,0.13793103448275862,1.0,0.6064814814814814,,22,0,50,4,0.85,0.35,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,4,0.34210526315789475,0.07407407407407407,1.0,0.13793103448275862,1.0,0.6064814814814814,,22,0,50,4,0.86,0.36,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,3,0.32894736842105265,0.05555555555555555,1.0,0.10526315789473684,1.0,0.6064814814814814,,22,0,51,3,0.87,0.37,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,3,0.32894736842105265,0.05555555555555555,1.0,0.10526315789473684,1.0,0.6064814814814814,,22,0,51,3,0.88,0.38,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,3,0.32894736842105265,0.05555555555555555,1.0,0.10526315789473684,1.0,0.6064814814814814,,22,0,51,3,0.89,0.39,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,3,0.32894736842105265,0.05555555555555555,1.0,0.10526315789473684,1.0,0.6064814814814814,,22,0,51,3,0.9,0.4,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,2,0.3157894736842105,0.037037037037037035,1.0,0.07142857142857142,1.0,0.6064814814814814,,22,0,52,2,0.91,0.41000000000000003,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,2,0.3157894736842105,0.037037037037037035,1.0,0.07142857142857142,1.0,0.6064814814814814,,22,0,52,2,0.92,0.42000000000000004,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,2,0.3157894736842105,0.037037037037037035,1.0,0.07142857142857142,1.0,0.6064814814814814,,22,0,52,2,0.93,0.43000000000000005,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,2,0.3157894736842105,0.037037037037037035,1.0,0.07142857142857142,1.0,0.6064814814814814,,22,0,52,2,0.94,0.43999999999999995,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,2,0.3157894736842105,0.037037037037037035,1.0,0.07142857142857142,1.0,0.6064814814814814,,22,0,52,2,0.95,0.44999999999999996,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_no_checklist,old_gold_test_only,old_gold
53,39,14,44,0.6415094339622641,0.8205128205128205,0.7272727272727273,0.7710843373493976,0.14285714285714285,0.5659340659340659,,2,12,7,32,0.06,0.44,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,44,0.6415094339622641,0.8205128205128205,0.7272727272727273,0.7710843373493976,0.14285714285714285,0.5659340659340659,,2,12,7,32,0.05,0.45,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,42,0.6037735849056604,0.7692307692307693,0.7142857142857143,0.7407407407407407,0.14285714285714285,0.5659340659340659,,2,12,9,30,0.08,0.42,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,42,0.6037735849056604,0.7692307692307693,0.7142857142857143,0.7407407407407407,0.14285714285714285,0.5659340659340659,,2,12,9,30,0.07,0.43,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,31,0.5094339622641509,0.5641025641025641,0.7096774193548387,0.6285714285714286,0.35714285714285715,0.5659340659340659,,5,9,17,22,0.12,0.38,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,31,0.5094339622641509,0.5641025641025641,0.7096774193548387,0.6285714285714286,0.35714285714285715,0.5659340659340659,,5,9,17,22,0.11,0.39,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,31,0.5094339622641509,0.5641025641025641,0.7096774193548387,0.6285714285714286,0.35714285714285715,0.5659340659340659,,5,9,17,22,0.1,0.4,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,31,0.5094339622641509,0.5641025641025641,0.7096774193548387,0.6285714285714286,0.35714285714285715,0.5659340659340659,,5,9,17,22,0.09,0.41000000000000003,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,28,0.5283018867924528,0.5384615384615384,0.75,0.6268656716417911,0.5,0.5659340659340659,,7,7,18,21,0.14,0.36,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,28,0.5283018867924528,0.5384615384615384,0.75,0.6268656716417911,0.5,0.5659340659340659,,7,7,18,21,0.13,0.37,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,26,0.5283018867924528,0.5128205128205128,0.7692307692307693,0.6153846153846154,0.5714285714285714,0.5659340659340659,,8,6,19,20,0.18,0.32,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,26,0.5283018867924528,0.5128205128205128,0.7692307692307693,0.6153846153846154,0.5714285714285714,0.5659340659340659,,8,6,19,20,0.17,0.32999999999999996,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,26,0.5283018867924528,0.5128205128205128,0.7692307692307693,0.6153846153846154,0.5714285714285714,0.5659340659340659,,8,6,19,20,0.16,0.33999999999999997,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,26,0.5283018867924528,0.5128205128205128,0.7692307692307693,0.6153846153846154,0.5714285714285714,0.5659340659340659,,8,6,19,20,0.15,0.35,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,21,0.5471698113207547,0.46153846153846156,0.8571428571428571,0.6,0.7857142857142857,0.5659340659340659,,11,3,21,18,0.22,0.28,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,21,0.5471698113207547,0.46153846153846156,0.8571428571428571,0.6,0.7857142857142857,0.5659340659340659,,11,3,21,18,0.21,0.29000000000000004,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,21,0.5471698113207547,0.46153846153846156,0.8571428571428571,0.6,0.7857142857142857,0.5659340659340659,,11,3,21,18,0.2,0.3,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,21,0.5471698113207547,0.46153846153846156,0.8571428571428571,0.6,0.7857142857142857,0.5659340659340659,,11,3,21,18,0.19,0.31,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,19,0.5471698113207547,0.4358974358974359,0.8947368421052632,0.5862068965517241,0.8571428571428571,0.5659340659340659,,12,2,22,17,0.24,0.26,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,19,0.5471698113207547,0.4358974358974359,0.8947368421052632,0.5862068965517241,0.8571428571428571,0.5659340659340659,,12,2,22,17,0.23,0.27,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,18,0.5283018867924528,0.41025641025641024,0.8888888888888888,0.5614035087719298,0.8571428571428571,0.5659340659340659,,12,2,23,16,0.28,0.21999999999999997,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,18,0.5283018867924528,0.41025641025641024,0.8888888888888888,0.5614035087719298,0.8571428571428571,0.5659340659340659,,12,2,23,16,0.27,0.22999999999999998,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,18,0.5283018867924528,0.41025641025641024,0.8888888888888888,0.5614035087719298,0.8571428571428571,0.5659340659340659,,12,2,23,16,0.26,0.24,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,18,0.5283018867924528,0.41025641025641024,0.8888888888888888,0.5614035087719298,0.8571428571428571,0.5659340659340659,,12,2,23,16,0.25,0.25,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,15,0.4716981132075472,0.3333333333333333,0.8666666666666667,0.48148148148148145,0.8571428571428571,0.5659340659340659,,12,2,26,13,0.32,0.18,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,15,0.4716981132075472,0.3333333333333333,0.8666666666666667,0.48148148148148145,0.8571428571428571,0.5659340659340659,,12,2,26,13,0.31,0.19,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,15,0.4716981132075472,0.3333333333333333,0.8666666666666667,0.48148148148148145,0.8571428571428571,0.5659340659340659,,12,2,26,13,0.3,0.2,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,15,0.4716981132075472,0.3333333333333333,0.8666666666666667,0.48148148148148145,0.8571428571428571,0.5659340659340659,,12,2,26,13,0.29,0.21000000000000002,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,12,0.4528301886792453,0.28205128205128205,0.9166666666666666,0.43137254901960786,0.9285714285714286,0.5659340659340659,,13,1,28,11,0.36,0.14,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,12,0.4528301886792453,0.28205128205128205,0.9166666666666666,0.43137254901960786,0.9285714285714286,0.5659340659340659,,13,1,28,11,0.35,0.15000000000000002,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,12,0.4528301886792453,0.28205128205128205,0.9166666666666666,0.43137254901960786,0.9285714285714286,0.5659340659340659,,13,1,28,11,0.34,0.15999999999999998,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,12,0.4528301886792453,0.28205128205128205,0.9166666666666666,0.43137254901960786,0.9285714285714286,0.5659340659340659,,13,1,28,11,0.33,0.16999999999999998,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,11,0.4339622641509434,0.2564102564102564,0.9090909090909091,0.4,0.9285714285714286,0.5659340659340659,,13,1,29,10,0.38,0.12,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,11,0.4339622641509434,0.2564102564102564,0.9090909090909091,0.4,0.9285714285714286,0.5659340659340659,,13,1,29,10,0.37,0.13,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_no_checklist,labeler_anmol,individual_coder
53,39,14,9,0.39622641509433965,0.20512820512820512,0.8888888888888888,0.3333333333333333,0.9285714285714286,0.5659340659340659,,13,1,31,8,0.43,0.07,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_no_checklist,labeler_anmol,individual_coder
